Net-Reward,Reached
3.5,1
6.1,0
3.8,1
4.5,1
5.1,1
4.5,1
5.875,1
3.4285714285714284,1
4.5,1
4.0,1
3.6666666666666665,1
4.5,1
4.5,1
3.25,1
3.2857142857142856,1
4.333333333333333,1
4.5,1
4.714285714285714,1
3.1875,1
5.5,1
3.4285714285714284,1
5.9,1
4.0,1
3.2857142857142856,1
4.0,1
3.5,1
4.5,1
2.25,1
3.75,1
3.5,1
4.0,1
3.4285714285714284,1
3.4285714285714284,1
4.0,1
4.0,1
4.8,1
3.7222222222222223,1
3.2857142857142856,1
3.25,1
4.5,1
4.5,1
2.9285714285714284,1
4.214285714285714,1
4.5,1
4.5,1
7.5,1
5.25,1
4.0,1
4.0,1
4.5,1
4.0,1
3.6666666666666665,1
4.25,1
4.0,1
3.2857142857142856,1
3.6666666666666665,1
4.333333333333333,1
3.5,1
3.4285714285714284,1
4.625,1
2.8333333333333335,1
2.3333333333333335,1
3.4285714285714284,1
4.0,1
4.583333333333333,1
3.4285714285714284,1
3.6666666666666665,1
4.5,1
3.6,1
4.0,1
3.6666666666666665,1
3.4285714285714284,1
3.4285714285714284,1
3.4285714285714284,1
4.8,1
5.5,1
3.4285714285714284,1
3.15,1
4.6,1
4.0,1
4.4375,1
3.111111111111111,1
3.6666666666666665,1
4.5,1
4.5,1
3.125,1
4.0,1
4.0,1
2.4,1
4.25,1
3.8,1
3.9166666666666665,1
3.6666666666666665,1
3.5,1
5.1,1
3.75,1
3.5,1
4.5,1
4.0,1
4.5,0
