Net-Reward,Reached
-1.25,0
-0.375,0
-0.08333333333333333,0
-0.21428571428571427,0
-0.16666666666666666,0
-0.2,0
0.0,0
0.0,0
1.2,0
1.3333333333333333,0
0.0,0
0.9166666666666666,0
0.0,0
-0.1,0
0.21428571428571427,0
0.08333333333333333,0
-0.25,0
1.1,0
1.3333333333333333,0
0.0,0
1.1,0
-0.0625,0
-0.2857142857142857,0
1.4,0
1.5,0
3.25,1
1.5,0
4.8,1
3.6666666666666665,1
3.5,1
3.8125,1
5.875,1
3.4285714285714284,1
1.1666666666666667,0
1.5,0
4.0,0
4.1,1
5.1,0
5.0625,0
3.7857142857142856,0
5.25,1
2.8333333333333335,1
4.375,0
4.5,1
4.583333333333333,1
3.642857142857143,1
3.111111111111111,1
3.5,1
3.2857142857142856,1
4.5,1
4.5,1
3.6666666666666665,1
3.3125,1
4.0,1
2.5,1
1.9375,1
4.0,1
2.7142857142857144,1
4.0,1
4.5,1
3.857142857142857,1
3.6666666666666665,1
5.5,1
5.5,1
3.4285714285714284,1
2.25,1
3.4285714285714284,1
4.041666666666667,0
3.9166666666666665,1
3.4285714285714284,1
3.4285714285714284,1
3.6666666666666665,1
4.0,1
3.125,1
3.25,1
8.625,1
4.166666666666667,1
3.875,1
4.3125,1
2.4,1
4.25,0
4.833333333333333,1
3.111111111111111,1
3.6666666666666665,1
5.5,1
4.857142857142857,1
3.25,1
3.25,1
3.111111111111111,1
3.3333333333333335,1
3.25,1
4.0,1
1.75,0
2.909090909090909,1
4.5,1
4.9,1
5.875,1
4.0,1
4.0,1
3.3,0
